发表日期	产品名	抓取来源	是否天猫超市	是否天猫	原文地址	店名	内容	标题	内容_维度	内容_属性	内容_情感	内容_正负面
2016/8/27 11:19	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	一送一很合适~~日期不是太新鲜 味道有些咸 不过整体挺好的~！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|安全性	味道|货期	新鲜|新鲜	正面|正面
2016/8/27 11:21	绅士牌-组合	京东商城			http://club.jd.com/repay/3260364_cbf0db16-dfdb-4f67-95d8-3ecae9832610_1.html		第二罐了，很不错哦，京东购物方便快捷省心，快递人员态度很好	【京东超市】美国进口 绅士牌（planters) 精选大罐混合坚果（腰果、巴旦木、碧根果、巴西果、榛子）963g	服务|服务|服务|服务	物流|售前/后|物流|售前/后	很好|很好|方便|方便	正面|正面|正面|正面
2016/8/27 11:26	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	味道还不错，可以吃好久啦	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	品牌|产品	回头率|味道	吃好久|还不错	正面|正面
2016/8/27 11:28	绅士牌-组合	京东商城			http://club.jd.com/repay/3260364_218084ce-0611-4dbd-8e54-c664ee321c27_1.html		很不错哦，好吃又划算，京东购物方便快捷省心，快递人员态度很好	【京东超市】美国进口 绅士牌（planters) 精选大罐混合坚果（腰果、巴旦木、碧根果、巴西果、榛子）963g	价格感知|产品|服务|服务|服务|服务	价格|味道|物流|售前/后|物流|售前/后	划算|好吃|很好|很好|方便|方便	正面|正面|正面|正面|正面|正面
2016/8/27 11:28	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	总体感觉还不错，就是看颜色微微担心是不是陈货？	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	颜色	NULL	中性
2016/8/27 11:30	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好，香，值得，	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	品牌	回头率	值得	正面
2016/8/27 11:33	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	划算，好	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知	价格	划算	正面
2016/8/27 11:35	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=536204974318	planters绅士旗舰店	包装好，花生脆香，发货物流快，客服热情专业，好评！	卡夫旗下美国原装进口planters绅士咸甜花生组合零食坚果 两罐装	外包装|服务|服务|产品	包装|物流|售前/后|口感	好|快|热情|脆香	正面|正面|正面|正面
2016/8/27 11:35	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	又香又好吃！一直喜欢这个味道，所以买了好多送家人、送朋友！卖家好给力，发货又快，服务又好！以后还会继续光顾！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	品牌|品牌|服务|服务|产品|产品|产品|服务|服务|品牌	回头率|回头率|售前/后|物流|味道|喜好度|味道|售前/后|物流|回头率	一直|买了好多|好|快|喜欢|喜欢|好吃|好|给力|还会继续光顾	正面|正面|正面|正面|正面|正面|正面|正面|正面|正面
2016/8/27 11:35	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	果仁干净完整，包装很好！保质期到2017年，送了锁匙扣，物流配送快！好评！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	安全性|外包装|服务|外包装|产品|服务	货期|包装|物流|包装|果实|物流	NULL|很好|完整|干净|干净|快	中性|正面|正面|正面|正面|正面
2016/8/27 11:42	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	以前买了几盒 东西不错 这次有活动一下子买了10几盒 送朋友送长辈 真的超值 在家看电视 喝点酒 绝对嗲的 香 脆 老板发货也快 期待下次活动 嘻嘻	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	服务|价格感知|服务|价格感知|产品	物流|促销活动|售前/后|价格|口感	快|活动|快|超值|香脆	正面|正面|正面|正面|正面
2016/8/27 11:48	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	日期。不好。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	安全性	货期	NULL	中性
2016/8/27 11:53	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	很好，会再来的	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	品牌	回头率	会再来	正面
2016/8/27 11:53	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	坚果很好吃，脆脆的，收到就打开吃了一些，可能吃多了，都有点上火了。日期新鲜，还送了个钥匙扣，谢谢	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	安全性|产品|安全性|产品	适应性|味道|货期|口感	上火|好吃|新鲜|脆脆的	负面|正面|正面|正面
2016/8/27 11:57	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/27 11:57	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	不知道为什么会有这么多的好评，干果颗粒小，收到货好多碎的，味道很一般，油份太重，还没有国内的好吃，这些写好评的是不是都是托啊，真奇怪，很失败的一次网购！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	服务|产品|产品|产品	物流|味道|味道|果实	好多|一般|好吃|粒小	正面|负面|正面|负面
2016/8/27 12:00	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好吃！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	好吃	正面
2016/8/27 12:04	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好吃	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	好吃	正面
2016/8/27 12:06	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	买二减一的活动，真的好划算。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知|价格感知	价格|促销活动	划算|活动	正面|正面
2016/8/27 12:09	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	哈哈，聚划算买的感觉超值！！！坚果很好吃！很香！！最满意的是不喜欢吃的鲍鱼果不多哈哈！吃得停不下来~~包装也很好~罐子一点也没变形！棒棒哒！！还会回购的！！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|外包装|产品|品牌|产品|产品|服务|价格感知	喜好度|包装|喜好度|回头率|味道|气味|物流|促销活动	停不下|很好|喜欢|回购|好吃|很香|没变形|聚划算	正面|正面|正面|正面|正面|正面|正面|正面
2016/8/27 12:15	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	送的花生全是辣的，没法吃，卖不出去当了赠品。唉！以后真的不能轻信买一赠一了。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知	促销活动	赠品	正面
2016/8/27 12:15	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	挺好吃的	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	好吃	正面
2016/8/27 12:17	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	收到还没吃，物流很快。价格划算。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知|服务	价格|物流	划算|很快	正面|正面
2016/8/27 12:18	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	很喜欢，味道很好，有效期到17年4月，味道有点咸，看来要注意克制自己的欲望，每次不能吃太多，哈哈！送的辣味花生也很不错	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|产品|安全性|产品	味道|喜好度|货期|味道	很好|喜欢|NULL|有点咸	正面|正面|中性|负面
2016/8/27 12:20	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	还行	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/27 12:22	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好吃脆脆的口感，就是有点儿咸	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|产品	味道|口感	好吃|脆脆的	正面|正面
2016/8/27 12:26	绅士牌-组合	京东商城			http://club.jd.com/repay/2976607_ea6fb7be-3ee7-4804-84e2-c3dde3fc1586_1.html		太好吃了，吃过的最好吃的坚果，没有淀粉，又香又脆，包装也方便，不跑气，唯一的缺点是真贵。	美国进口 绅士牌（planters) 混合坚果·（腰果，巴旦木，碧根果）233g	外包装|产品|服务|价格感知	包装|味道|物流|价格	方便|好吃|方便|贵	正面|正面|正面|负面
2016/8/27 12:26	绅士牌-碧根果	京东商城			http://club.jd.com/repay/2999853_ac57e2cf-ee78-4092-b012-3471822b2d78_1.html		太好吃了，吃过的最好吃的坚果，没有淀粉，又香又脆，包装也方便，不跑气，唯一的缺点是真贵。	美国进口 绅士牌(Planters)美式盐焗碧根果205g	外包装|产品|服务|价格感知	包装|味道|物流|价格	方便|好吃|方便|贵	正面|正面|正面|负面
2016/8/27 12:38	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	超赞，同事都说好吃，送的大多是辣味的，真够味，怎么都停不下来，又要长肉了，快递小哥棒棒的，挺重的一箱还送楼上，这么热的天不容易啊，超五星	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	品牌|产品|产品|服务	整体评价|喜好度|味道|物流	五星|停不下|好吃|棒	正面|正面|正面|正面
2016/8/27 12:40	绅士牌-组合	京东商城			http://club.jd.com/repay/3260364_d60cfa3d-1e9b-42b0-8462-7c0582f96e8d_1.html		太坑了！全球购比直营便宜20块钱！晕	【京东超市】美国进口 绅士牌（planters) 精选大罐混合坚果（腰果、巴旦木、碧根果、巴西果、榛子）963g	价格感知	价格	便宜	正面
2016/8/27 12:45	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	从聚划算买的，本来还要送一罐花生的，但是没有送，有点失望	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知	促销活动	聚划算	正面
2016/8/27 12:51	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	第二次购买了，物流快速。另外保质期也新鲜，适合我们酒店餐饮包房实用，上档次的品牌，反馈很好。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	品牌|品牌|安全性|服务	知名度|回头率|货期|物流	上档次|二次购买|新鲜|快速	正面|正面|正面|正面
2016/8/27 13:00	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	特意吃过之后来评价，又香又脆非常好吃，赶上聚划算买一送一，很划算，什么时候再有活动，通知一下，再多买点	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|价格感知|价格感知|价格感知	味道|价格|促销活动|促销活动	好吃|很划算|活动|聚划算	正面|正面|正面|正面
2016/8/27 13:12	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	真心大份。味道还不错。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	还不错	正面
2016/8/27 13:12	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	认真评价确实很好吃～分量足，以后会继续购买～	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	外包装|产品|品牌	包装|味道|回头率	分量足|好吃|继续购买	正面|正面|正面
2016/8/27 13:14	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好吃，值得买	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知|产品	价格|味道	值得买|好吃	正面|正面
2016/8/27 13:21	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	朋友圈介绍的东西很好  5很好评 中秋送客户不错 实惠 如果有礼盒包装会更好了	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	外包装|价格感知	包装|价格	好|实惠	正面|正面
2016/8/27 13:27	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	还没吃。吃完再评价。 119米。 卖家藏了张20元优惠券。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知|服务	促销活动|售前/后	优惠券|NULL	正面|中性
2016/8/27 13:36	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	非常好吃，超级划算。大赞	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知|产品	价格|味道	划算|好吃	正面|正面
2016/8/27 13:36	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	不错，值得购买	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知	价格	值得购买	正面
2016/8/27 13:50	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	味儿不错，秒杀到的	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知	促销活动	秒杀	正面
2016/8/27 14:10	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	可以	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/27 14:10	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好吃！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	好吃	正面
2016/8/27 14:17	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	味道还不错啊，关键没添加剂不可能有别的味道丰富	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	还不错	正面
2016/8/27 14:23	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	有点咸	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	有点咸	负面
2016/8/27 14:28	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	全五星，超值	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	品牌|价格感知	整体评价|价格	五星|超值	正面|正面
2016/8/27 14:28	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	不错！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/27 14:28	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	宝贝收到了，卖家发货速度非常快，包装的也挺好的，没有破损，坚果的质量非常好，个个都那么饱满，品种多、吃起来，口感特别好，很香，非常满意，五分好评 服务一流包装，物流都很好.非常满意	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	品牌|外包装|服务|产品|产品|服务|服务|服务|品牌|产品	整体评价|包装|物流|味道|气味|售前/后|物流|物流|整体评价|果实	五分|NULL|非常快|好|很香|一流|没有破损|很好|非常好|饱满	正面|中性|正面|正面|正面|正面|正面|正面|正面|正面
2016/8/27 14:28	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	一般，感觉坚果受潮了，看评价很好吃买的，但真的很一般	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|外包装	味道|包装	好吃|潮了	正面|负面
2016/8/27 14:30	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	挺好吃的	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	好吃	正面
2016/8/27 14:33	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	买一送一很划算	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知|价格感知	促销活动|价格	买一送一|很划算	正面|正面
2016/8/27 14:37	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好吃	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	好吃	正面
2016/8/27 14:46	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	很大两盒，还都送了花生与钥匙扣，味道也不错，很好！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	不错	正面
2016/8/27 15:02	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	特别好吃～就是吃多了有一点点咸	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	好吃	正面
2016/8/27 15:04	绅士牌-组合	淘宝网			http://item.taobao.com/item.htm?id=531819936371	alexgeemangoyang	好评！	美国进口绅士豪华混合海盐坚果Planters Deluxe Mixed Nuts963克				
2016/8/27 15:06	绅士牌-花生	京东商城			http://club.jd.com/repay/3260392_986f8258-4ff7-4cdb-86f5-f28b60c863ed_1.html		送货快，音质好，非常好，很喜欢	美国进口 绅士牌（planters) 美式盐焗鸡尾花生184g	产品|服务	喜好度|物流	喜欢|货快	正面|正面
2016/8/27 15:11	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	是加工过的，有些油腻。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/27 15:20	绅士牌-组合	京东商城			http://club.jd.com/repay/3260364_763294f1-e4db-412b-ab7a-50b36eb4ecd8_1.html		品质不错，味道很好。送货速度很快，下次还来光顾，赞！	【京东超市】美国进口 绅士牌（planters) 精选大罐混合坚果（腰果、巴旦木、碧根果、巴西果、榛子）963g	品牌|产品|品牌|服务	回头率|味道|整体评价|物流	下次还来|很好|不错|很快	正面|正面|正面|正面
2016/8/27 15:26	绅士牌-组合	京东商城			http://club.jd.com/repay/3260364_2ffa5ba2-ea3b-4ef6-ac36-e8d4bfaebdd5_1.html		不错	【京东超市】美国进口 绅士牌（planters) 精选大罐混合坚果（腰果、巴旦木、碧根果、巴西果、榛子）963g				
2016/8/27 15:27	绅士牌-腰果	淘宝网			http://item.taobao.com/item.htm?id=42687742787	美食专家团	好评！	【试吃】美国进口小吃/坚果Planters Cashews绅士有盐腰果100g				
2016/8/27 15:29	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	东西到了，还没吃到，回头再追评！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/27 15:29	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	感觉腰果有点油	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/27 15:40	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	的确有点咸	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	有点咸	负面
2016/8/27 15:49	绅士牌-组合	京东商城			http://club.jd.com/repay/3260364_5d921c77-c66c-4e8d-a947-7bd811f3b019_1.html		11	【京东超市】美国进口 绅士牌（planters) 精选大罐混合坚果（腰果、巴旦木、碧根果、巴西果、榛子）963g				
2016/8/27 15:51	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好吃	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	好吃	正面
2016/8/27 15:51	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	不是很新鲜，四月份的了	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	安全性	货期	新鲜	正面
2016/8/27 15:53	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好吃	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	好吃	正面
2016/8/27 15:54	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	东西不错，物有所值，送的花生也好吃，不一样就是不一样，满意的一次购物体验	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|价格感知|服务	味道|价格|售前/后	好吃|物有所值|满意	正面|正面|正面
2016/8/27 15:58	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	没想像那么好吃	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	好吃	正面
2016/8/27 16:18	绅士牌-组合	淘宝网			http://item.taobao.com/item.htm?id=537270133492	西峡仲景香菇酱	好评！	包邮 美国进口 绅士牌什锦果仁292g 综合混合坚果零食小吃 无添加				
2016/8/27 16:27	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	味道好极啦	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	好	正面
2016/8/27 16:27	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	满意 满意	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/27 16:32	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	当天发货，隔天就到，日期不是很满意，东西有点潮，冲实惠抢到买二付一给好评吧。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	服务|价格感知|安全性|外包装|服务	物流|价格|货期|包装|物流	NULL|实惠|NULL|有点潮|隔天就到	中性|正面|中性|负面|正面
2016/8/27 16:32	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	不错，一贯的好。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/27 16:41	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	宝贝非常好，香，脆，家人都喜欢，吃完再来，好评	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	品牌|产品	回头率|喜好度	再来|喜欢	正面|正面
2016/8/27 16:45	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	买给老妈跟外婆吃的，她们都还没开始吃但听她们说没有啥碎的，反正她们高兴就是最好的好评是吧！物廉价美。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知	价格	物廉价美	正面
2016/8/27 16:57	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	非常好吃，而且前2000名非常合适，买一送一了，感觉赚到了。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	价格感知|产品	促销活动|味道	买一送一|好吃	正面|正面
2016/8/27 16:59	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	分量好大，味道也好！最喜欢吃里面的腰果	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	外包装|产品|产品	包装|味道|喜好度	好大|也好|最喜欢	正面|正面|正面
2016/8/27 17:03	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	分量很大，味道也很好，最喜欢吃里面的腰果	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	外包装|产品|产品	包装|味道|喜好度	大|很好|最喜欢	正面|正面|正面
2016/8/27 17:03	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	有点潮了。。。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	外包装	包装	潮了	负面
2016/8/27 17:05	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	买一送，还减了20块，119两罐，	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g				
2016/8/27 17:06	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	碎了好多！味道一般！盐太多！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|产品|外包装	味道|味道|包装	一般|盐太多|碎了	负面|负面|负面
2016/8/27 17:06	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	超级好吃，很脆，咸咸的，舍友们都说特别好吃，都想要买呢，我没忍住一下午吃了特别多，以后要适量了，不过太好吃啦，以后还买，舍友说这个特别好，没有碎的，而且个个都很大，分量很足，好开心	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	外包装|产品|品牌	包装|味道|回头率	NULL|好吃|还买	中性|正面|正面
2016/8/27 17:10	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	味道还行，就是有点油！	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品	味道	还行	正面
2016/8/27 17:10	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	宝贝很不，味道也不错，很高兴的一次购买，下次有活动再买。	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	品牌|产品|价格感知	回头率|味道|促销活动	再买|不错|活动	正面|正面|正面
2016/8/27 17:12	绅士牌-组合	京东商城			http://club.jd.com/repay/3260364_eed7f17f-4361-4d54-8938-d02fd8a95eb6_1.html		好吃，一大罐，京东自营的放心。	【京东超市】美国进口 绅士牌（planters) 精选大罐混合坚果（腰果、巴旦木、碧根果、巴西果、榛子）963g	产品|品牌	味道|回头率	好吃|放心	正面|正面
2016/8/27 17:17	绅士牌-组合	天猫商城		天猫	http://detail.tmall.com/item.htm?id=535758700982	planters绅士旗舰店	好吃呢！附赠的辣果仁也好吃呢！值	卡夫旗下美国进口零食坚果Planters绅士牌大罐混合坚果仁干果963g	产品|产品	味道|果实	好吃|也好	正面|正面
